1145	42
1146	50
1147	7
1148	39
1149	2
1150	26
1151	0
1152	6
1153	3
1154	40
1155	50
1156	30
1157	8
1158	15
1159	9
1160	17
1161	25
1162	31
1163	17
1164	17
1165	4
1166	1
1167	15
1168	44
1169	44
1170	47
1171	25
1172	13
1173	22
1174	5
1175	23
1176	14
1177	6
1178	17
1179	4
1180	42
1181	17
1182	50
1183	8
1184	28
1185	2
1186	41
1187	21
1188	10
1189	50
1190	13
1191	42
1192	10
1193	23
1194	38
1195	16
1196	21
1197	2
1198	11
1199	24
1200	12
1201	33
1202	16
1203	38
1204	49
1205	13
1206	48
1207	42
1208	15
1209	19
1210	15
1211	5
1212	39
1213	39
1214	50
1215	21
1216	19
1217	25
1218	33
1219	46
1220	45
1221	12
1222	16
1223	35
1224	18
1225	29
1226	35
1227	22
1228	37
1229	34
1230	23
1231	42
1232	32
1233	12
1234	49
1235	37
1236	39
1237	18
1238	50
1239	49
1240	14
1241	33
1242	9
1243	34
1244	29
1245	28
1246	5
1247	43
1248	37
1249	27
1250	22
1251	36
1252	7
1253	42
1254	36
1255	38
1256	26
1257	28
1258	19
1259	6
1260	46
1261	6
1262	24
1263	20
1264	34
1265	2
1266	37
1267	50
1268	9
1269	21
1270	26
1271	28
1272	8
1273	20
1274	14
1275	7
1276	10
1277	23
1278	25
1279	11
1280	37
1281	10
1282	1
1283	2
1284	2
1285	28
1286	34
1287	45
1288	45
1289	26
1290	35
1291	41
1292	14
1293	12
1294	4
1295	21
1296	40
1297	29
1298	23
1299	42
1300	7
1301	2
1302	37
1303	36
1304	45
1305	35
1306	0
1307	27
1308	3
1309	18
1310	34
1311	43
1312	14
1313	8
1314	22
1315	5
1316	48
1317	6
1318	28
1319	25
1320	47
1321	41
1322	17
1323	46
1324	3
1325	11
1326	38
1327	28
1328	19
1329	19
1330	16
1331	13
1332	20
1333	20
1334	20
1335	14
1336	33
1337	37
1338	10
1339	49
1340	8
1341	0
1342	44
1343	19
1344	7
1345	10
1346	27
1347	20
1348	9
1349	5
1350	50
1351	36
1352	35
1353	6
1354	21
1355	30
1356	30
1357	7
1358	45
1359	30
1360	11
1361	23
1362	27
1363	50
1364	23
1365	7
1366	14
1367	18
1368	39
1369	32
1370	24
1371	8
1372	20
1373	35
1374	27
1375	30
1376	41
1377	5
1378	46
1379	28
1380	27
1381	20
1382	31
1383	44
1384	48
1385	25
1386	10
1387	19
1388	31
1389	47
1390	48
1391	28
1392	1
1393	43
1394	50
1395	22
1396	35
1397	30
1398	31
1399	40
1400	21
1401	13
1402	14
1403	8
1404	35
1405	39
1406	13
1407	24
1408	30
1409	28
1410	25
1411	3
1412	12
1413	36
1414	24
1415	17
1416	4
1417	31
1418	24
1419	6
1420	27
1421	28
1422	25
1423	17
1424	32
1425	10
1426	23
1427	7
1428	49
1429	46
1430	0
1431	10
1432	7
1433	39
1434	16
1435	11
1436	9
1437	22
1438	24
1439	38
1440	12
1441	47
1442	15
1443	44
1444	4
1445	39
1446	43
1447	17
1448	41
1449	49
1450	1
1451	7
1452	38
1453	19
1454	21
1455	47
1456	26
1457	5
1458	42
1459	27
1460	5
1461	12
1462	32
1463	44
1464	9
1465	49
1466	19
1467	8
1468	14
1469	35
1470	21
1471	13
1472	30
1473	14
1474	6
1475	8
1476	19
1477	21
1478	29
1479	38
1480	20
1481	27
1482	40
1483	1
1484	9
1485	39
1486	0
1487	46
1488	46
1489	14
1490	25
1491	1
1492	25
1493	14
1494	27
1495	29
1496	14
1497	22
1498	43
1499	36
1500	0
1501	25
1502	43
1503	41
1504	47
1505	17
1506	22
1507	7
1508	5
1509	9
1510	46
1511	31
1512	7
1513	2
1514	45
1515	12
1516	8
1517	9
1518	4
1519	3
1520	30
1521	30
1522	11
1523	39
1524	39
1525	47
1526	0
1527	21
1528	29
1529	17
1530	50
1531	3
1532	1
1533	32
1534	6
1535	29
1536	4
1537	10
1538	42
1539	29
1540	46
1541	12
1542	14
1543	15
1544	23
1545	0
1546	27
1547	18
1548	40
1549	28
1550	2
1551	21
1552	46
1553	36
1554	28
1555	6
1556	46
1557	31
1558	37
1559	40
1560	46
1561	3
1562	12
1563	2
1564	31
1565	48
1566	16
1567	24
1568	33
1569	6
1570	49
1571	28
1572	28
1573	27
1574	1
1575	13
1576	1
1577	37
1578	18
1579	46
1580	6
1581	2
1582	1
1583	9
1584	28
1585	29
1586	35
1587	23
1588	9
1589	25
1590	10
1591	29
1592	10
1593	44
1594	22
1595	39
1596	10
1597	46
1598	0
1599	34
1600	47
1601	40
1602	32
1603	1
1604	48
1605	1
1606	35
1607	6
1608	36
1609	14
1610	18
1611	44
1612	2
1613	17
1614	23
1615	28
1616	49
1617	12
1618	36
1619	16
1620	13
1621	7
1622	5
1623	0
1624	2
1625	37
1626	47
1627	10
1628	6
1629	30
1630	38
1631	4
1632	5
1633	47
1634	18
1635	7
1636	14
1637	12
1638	32
1639	43
1640	19
1641	50
1642	23
1643	7
1644	8
1645	25
1646	25
1647	21
1648	10
1649	4
1650	29
1651	7
1652	25
1653	41
1654	4
1655	45
1656	1
1657	15
1658	12
1659	48
1660	43
1661	34
1662	37
1663	45
1664	19
1665	26
1666	11
1667	22
1668	25
1669	35
1670	29
1671	33
1672	32
1673	5
1674	2
1675	0
1676	11
1677	42
1678	2
1679	35
1680	2
1681	28
1682	46
1683	43
1684	13
1685	42
1686	16
1687	11
1688	0
1689	28
1690	13
1691	43
1692	16
1693	21
1694	12
1695	1
1696	0
1697	17
1698	31
1699	9
1700	12
1701	3
1702	13
1703	35
1704	5
1705	25
1706	28
1707	30
1708	33
1709	11
1710	37
1711	34
1712	38
1713	33
1714	33
1715	31
1716	36
1717	8
1718	30
1719	41
1720	33
1721	46
1722	46
1723	42
1724	26
1725	41
1726	49
1727	44
1728	11
1729	29
1730	10
1731	24
1732	50
1733	50
1734	31
1735	40
1736	12
1737	29
1738	26
1739	32
1740	20
1741	44
1742	7
1743	17
1744	12
1745	10
1746	48
1747	22
1748	47
1749	9
1750	4
1751	2
1752	3
1753	4
1754	50
1755	28
1756	35
1757	5
1758	28
1759	26
1760	32
1761	21
1762	15
1763	48
1764	40
1765	2
1766	16
1767	16
1768	16
1769	20
1770	4
1771	8
1772	8
1773	28
1774	34
1775	1
1776	16
1777	48
1778	37
1779	36
1780	27
1781	0
1782	32
1783	6
1784	28
1785	4
1786	24
1787	33
1788	14
1789	38
1790	48
1791	19
1792	1
1793	30
1794	12
1795	13
1796	26
1797	12
1798	44
1799	14
1800	5
1801	32
1802	6
1803	37
1804	35
1805	8
1806	13
1807	16
1808	45
1809	49
1810	39
1811	12
1812	49
1813	14
1814	9
1815	24
1816	2
1817	45
1818	9
1819	36
1820	5
1821	14
1822	50
1823	28
1824	38
1825	16
1826	4
1827	25
1828	30
1829	16
1830	12
1831	42
1832	37
1833	12
1834	24
1835	24
1836	39
1837	26
1838	30
1839	32
1840	12
1841	2
1842	34
1843	17
1844	41
1845	47
1846	35
1847	43
1848	2
1849	42
1850	39
1851	39
1852	16
1853	0
1854	25
1855	27
1856	46
1857	21
1858	25
1859	15
1860	44
1861	0
1862	28
1863	30
1864	45
1865	50
1866	13
1867	1
1868	43
1869	2
1870	16
1871	45
1872	31
1873	25
1874	33
1875	20
1876	13
1877	1
1878	39
1879	24
1880	14
1881	22
1882	25
1883	20
1884	25
1885	27
1886	15
1887	24
1888	18
1889	46
1890	8
1891	33
1892	17
1893	47
1894	5
1895	1
1896	7
1897	27
1898	48
1899	50
1900	37
1901	19
1902	31
1903	22
1904	1
1905	25
1906	6
1907	32
1908	1
1909	37
1910	27
1911	15
1912	21
1913	2
1914	36
1915	41
1916	14
1917	39
1918	42
1919	17
1920	30
1921	47
1922	44
1923	11
1924	29
1925	0
1926	49
1927	40
1928	28
1929	27
1930	33
1931	37
1932	28
1933	40
1934	36
1935	28
1936	34
1937	46
1938	41
1939	11
1940	20
1941	42
1942	39
1943	36
1944	11
1945	44
1946	50
1947	25
1948	11
1949	12
1950	42
1951	37
1952	6
1953	27
1954	30
1955	26
1956	27
1957	32
1958	25
1959	14
1960	34
1961	40
1962	17
1963	35
1964	38
1965	48
1966	23
1967	16
1968	46
1969	37
1970	47
1971	7
1972	30
1973	15
1974	8
1975	37
1976	10
1977	21
1978	16
1979	39
1980	7
1981	31
1982	0
1983	30
1984	1
1985	0
1986	27
1987	39
1988	12
1989	42
1990	4
1991	1
1992	8
1993	18
1994	26
1995	14
1996	34
1997	21
1998	0
1999	40
2000	4
2001	16
2002	7
2003	38
2004	41
2005	40
2006	49
2007	6
2008	46
2009	35
2010	6
2011	49
2012	5
2013	5
2014	34
2015	12
2016	5
2017	47
2018	45
2019	9
2020	15
2021	31
2022	28
2023	44
2024	29
2025	31
2026	47
2027	9
2028	0
2029	16
2030	47
2031	33
2032	23
2033	3
2034	23
2035	1
2036	9
2037	10
2038	24
2039	39
2040	5
2041	36
2042	25
2043	34
2044	0
2045	48
2046	4
2047	20
2048	7
2049	34
2050	14
2051	12
2052	6
2053	41
2054	10
2055	13
2056	40
2057	19
2058	35
2059	39
2060	44
2061	27
2062	11
2063	41
2064	30
2065	28
2066	7
2067	31
2068	30
2069	18
2070	37
2071	23
2072	11
2073	34
2074	46
2075	41
2076	17
2077	39
2078	40
2079	0
2080	7
2081	19
2082	35
2083	18
2084	14
2085	27
2086	5
2087	43
2088	48
2089	38
2090	27
2091	30
2092	38
2093	38
2094	21
2095	6
2096	12
2097	1
2098	27
2099	39
2100	6
2101	36
2102	22
2103	26
2104	13
2105	2
2106	47
2107	44
2108	24
2109	2
2110	28
2111	20
2112	27
2113	21
2114	2
2115	44
2116	3
2117	10
2118	37
2119	29
2120	35
2121	14
2122	23
2123	33
2124	34
2125	41
2126	44
2127	46
2128	40
2129	17
2130	13
2131	45
2132	4
2133	20
2134	25
2135	24
2136	29
2137	47
2138	3
2139	6
2140	13
2141	50
2142	30
2143	39
2144	39
2145	28
2146	41
2147	29
2148	28
2149	2
2150	16
2151	26
2152	8
2153	2
2154	50
2155	11
2156	27
2157	27
2158	40
2159	50
2160	24
2161	5
2162	5
2163	10
2164	4
2165	6
2166	45
2167	50
2168	7
2169	24
2170	38
2171	41
2172	6
2173	30
2174	13
2175	49
2176	35
2177	9
2178	37
2179	2
2180	1
2181	14
2182	37
2183	50
2184	23
2185	31
2186	42
2187	37
2188	10
2189	42
2190	30
2191	3
2192	29
2193	11
2194	21
2195	10
2196	7
2197	14
2198	5
2199	7
2200	49
2201	43
2202	50
2203	35
2204	28
2205	5
2206	40
2207	10
2208	18
2209	9
2210	20
2211	13
2212	31
2213	7
2214	43
2215	48
2216	34
2217	13
2218	16
2219	30
2220	45
2221	36
2222	31
2223	43
2224	40
2225	35
2226	9
2227	25
2228	43
2229	20
2230	3
2231	4
2232	35
2233	36
2234	11
2235	12
2236	42
2237	40
2238	9
2239	23
2240	9
2241	11
2242	43
2243	0
2244	49
2245	8
2246	28
2247	21
2248	18
2249	48
2250	34
2251	20
2252	41
2253	16
2254	17
2255	43
2256	21
2257	18
2258	22
2259	17
2260	43
2261	25
2262	27
2263	31
2264	27
2265	21
2266	4
2267	6
2268	3
2269	14
2270	23
2271	6
2272	48
2273	29
2274	24
2275	15
2276	27
2277	36
2278	4
2279	33
2280	50
2281	9
2282	12
2283	16
2284	32
2285	33
2286	49
2287	46
2288	28
2289	41
2290	27
2291	32
2292	27
2293	24
2294	6
2295	42
2296	5
2297	20
2298	5
2299	39
2300	45
2301	16
2302	42
2303	14
2304	46
2305	35
2306	43
2307	0
2308	37
2309	1
2310	18
2311	12
2312	7
2313	23
2314	37
2315	39
2316	49
2317	14
2318	2
2319	1
2320	15
2321	7
2322	50
2323	3
2324	21
2325	49
2326	42
2327	16
2328	10
2329	13
2330	32
2331	14
2332	38
2333	32
2334	8
2335	29
2336	8
2337	41
2338	13
2339	16
2340	20
2341	15
2342	5
2343	23
2344	6
2345	23
2346	27
2347	44
2348	32
2349	3
2350	3
2351	45
2352	16
2353	31
2354	49
2355	9
2356	47
2357	37
2358	16
2359	34
2360	23
2361	17
2362	14
2363	49
2364	49
2365	14
2366	7
2367	27
2368	37
2369	0
2370	8
2371	22
2372	8
2373	30
2374	36
2375	37
2376	46
2377	48
2378	31
2379	20
2380	28
2381	46
2382	32
2383	47
2384	35
2385	38
2386	23
2387	43
2388	40
2389	44
2390	34
2391	3
2392	29
2393	16
2394	10
2395	5
2396	38
2397	0
2398	25
2399	3
2400	21
2401	48
2402	31
2403	26
2404	8
2405	18
2406	46
2407	45
2408	34
2409	17
2410	45
2411	45
2412	40
2413	36
2414	38
2415	13
2416	43
2417	8
2418	15
2419	22
2420	1
2421	47
2422	20
2423	30
2424	31
2425	47
2426	11
2427	37
2428	25
2429	48
2430	3
2431	4
2432	16
2433	48
2434	17
2435	6
2436	13
2437	17
2438	16
2439	6
2440	3
2441	15
2442	15
2443	34
2444	26
2445	24
2446	18
2447	29
2448	44
2449	41
2450	20
2451	49
2452	48
2453	35
2454	5
2455	45
2456	35
2457	14
2458	39
2459	0
2460	39
2461	18
2462	16
2463	28
2464	46
2465	25
2466	11
2467	23
2468	18
2469	40
2470	1
2471	5
2472	47
2473	28
2474	50
2475	31
2476	4
2477	46
2478	11
2479	37
2480	20
2481	44
2482	42
2483	29
2484	41
2485	38
2486	32
2487	50
2488	36
2489	43
2490	39
2491	42
2492	44
2493	49
2494	32
2495	16
2496	2
2497	13
2498	40
2499	39
2500	7
2501	13
2502	7
2503	27
2504	2
2505	9
2506	14
2507	50
2508	6
2509	38
2510	40
2511	0
2512	38
2513	29
2514	4
2515	29
2516	30
2517	40
2518	27
2519	18
2520	50
2521	36
2522	9
2523	42
2524	50
2525	41
2526	23
2527	19
2528	46
2529	46
2530	44
2531	34
2532	24
2533	22
2534	43
2535	25
2536	22
2537	41
2538	42
2539	20
2540	48
2541	7
2542	19
2543	21
2544	19
2545	1
2546	38
2547	41
2548	10
2549	30
2550	15
2551	47
2552	17
2553	42
2554	49
2555	7
2556	49
2557	28
2558	21
2559	3
2560	9
2561	22
2562	36
2563	1
2564	49
2565	0
2566	3
2567	0
2568	18
2569	12
2570	46
2571	40
2572	42
2573	5
2574	47
2575	16
2576	34
2577	22
2578	16
2579	7
2580	50
2581	30
2582	15
2583	39
2584	39
2585	13
2586	13
2587	37
2588	16
2589	23
2590	4
2591	23
2592	28
2593	46
2594	10
2595	47
2596	17
2597	2
2598	46
2599	29
2600	1
2601	3
2602	44
2603	10
2604	40
2605	6
2606	4
2607	3
2608	29
2609	24
2610	27
2611	21
2612	23
2613	22
2614	20
2615	50
2616	35
2617	32
2618	44
2619	16
2620	15
2621	22
2622	2
2623	43
2624	48
2625	18
2626	24
2627	11
2628	31
2629	10
2630	47
2631	15
2632	2
2633	40
2634	17
2635	25
2636	26
2637	8
2638	47
2639	11
2640	27
2641	20
2642	49
2643	13
2644	18
2645	9
2646	36
2647	43
2648	4
2649	29
2650	42
2651	38
2652	31
2653	6
2654	6
2655	39
2656	19
2657	21
2658	49
2659	47
2660	3
2661	24
2662	6
2663	34
2664	21
2665	50
2666	30
2667	29
2668	45
2669	16
2670	12
2671	38
2672	41
2673	34
2674	1
2675	44
2676	36
2677	15
2678	47
2679	4
2680	1
2681	40
2682	42
2683	13
2684	45
2685	26
2686	34
2687	12
2688	3
2689	11
2690	13
2691	33
2692	50
2693	26
2694	19
2695	26
2696	5
2697	36
2698	33
2699	32
2700	32
2701	6
2702	46
2703	22
2704	17
2705	17
2706	16
2707	45
2708	3
2709	28
2710	13
2711	5
2712	27
2713	28
2714	17
2715	18
2716	46
2717	27
2718	40
2719	35
2720	33
2721	47
2722	37
2723	23
2724	23
2725	40
2726	43
2727	40
2728	39
2729	16
2730	30
2731	3
2732	9
2733	7
2734	49
2735	3
2736	35
2737	42
2738	30
2739	11
2740	33
2741	38
2742	15
2743	15
2744	46
2745	24
2746	14
2747	8
2748	5
2749	13
2750	1
2751	13
2752	37
2753	7
2754	47
2755	1
2756	37
2757	50
2758	1
2759	5
2760	22
2761	2
2762	38
2763	13
2764	19
2765	8
2766	37
2767	40
2768	14
2769	28
2770	3
2771	50
2772	42
2773	40
2774	42
2775	13
2776	24
2777	32
2778	5
2779	20
2780	16
2781	36
2782	19
2783	41
2784	32
2785	2
2786	23
2787	26
2788	3
2789	3
2790	40
2791	13
2792	42
2793	14
2794	46
2795	38
2796	39
2797	46
2798	26
2799	39
2800	1
2801	33
2802	31
2803	32
2804	1
2805	20
2806	27
2807	8
2808	10
2809	45
2810	4
2811	36
2812	11
2813	18
2814	14
2815	42
2816	45
2817	25
2818	1
2819	9
2820	43
2821	38
2822	30
2823	25
2824	18
2825	25
2826	24
2827	25
2828	3
2829	33
2830	13
2831	8
2832	8
2833	12
2834	31
2835	50
2836	20
2837	6
2838	19
2839	32
2840	8
2841	30
2842	18
2843	19
2844	36
2845	49
2846	40
2847	9
2848	48
2849	15
2850	41
2851	9
2852	39
2853	45
2854	0
2855	10
2856	46
2857	4
2858	23
2859	48
2860	32
2861	5
2862	33
2863	28
2864	21
2865	37
2866	33
2867	9
2868	36
2869	28
2870	10
2871	31
2872	23
2873	19
2874	18
2875	33
2876	39
2877	19
2878	9
2879	50
2880	44
2881	16
2882	5
2883	32
2884	42
2885	8
2886	34
2887	18
2888	1
2889	34
2890	21
2891	40
2892	12
2893	9
2894	17
2895	38
2896	44
2897	29
2898	31
2899	9
2900	8
2901	1
2902	11
2903	39
2904	44
2905	10
2906	6
2907	20
2908	41
2909	29
2910	39
2911	3
2912	13
2913	1
2914	23
2915	49
2916	22
2917	4
2918	3
2919	43
2920	4
2921	50
2922	5
2923	11
2924	23
2925	3
2926	38
2927	38
2928	14
2929	8
2930	48
2931	35
2932	19
2933	0
2934	10
2935	24
2936	26
2937	14
2938	47
2939	10
2940	7
2941	32
2942	15
2943	46
2944	43
2945	23
2946	24
2947	15
2948	26
2949	18
2950	50
2951	27
2952	6
2953	23
2954	21
2955	25
2956	14
2957	26
2958	33
2959	41
2960	15
2961	35
2962	17
2963	40
2964	9
2965	29
2966	11
2967	46
2968	21
2969	28
2970	2
2971	34
2972	26
2973	11
2974	21
2975	10
2976	19
2977	29
2978	6
2979	25
2980	41
2981	10
2982	43
2983	21
2984	34
2985	22
2986	45
2987	38
2988	40
2989	41
2990	16
2991	16
2992	41
2993	24
2994	19
2995	14
2996	12
2997	33
2998	35
2999	30
